id,created_at,favorite_count,retweet_count,text
1373645091596759044,2021-03-21 14:38:05+00:00,0,0,"@Maitriraval7 @ImRo45 hi, https://t.co/GTza40XdSf"
1373644983052374017,2021-03-21 14:37:39+00:00,0,0,@Michaelnguri just download it via https://t.co/GTza40XdSf
1373554963612233729,2021-03-21 08:39:57+00:00,0,0,@vijayshekhar @amitandon craglist😁
1373554594677104642,2021-03-21 08:38:29+00:00,0,0,@Zfrlkc @eksisozlu 👿👿👿
1373523852425191426,2021-03-21 06:36:19+00:00,0,0,@CryptooIndia https://t.co/GTza40XdSf
1373523480398893058,2021-03-21 06:34:51+00:00,0,0,@arsad15710191 @t20i @England @TeamIndia @imVkohli @BCCI @T20WorldCup @IPL @IPL_T20_HOME @CSKFansArmy @ImRo45 @hardikpandya7 @RishabhPant17 https://t.co/lvta763aZf
1373476874836344834,2021-03-21 03:29:39+00:00,0,0,@Tyagi_Munidev @PMOIndia @India_NHRC I am happy with https://t.co/lvta763aZf😁
1373296312611962881,2021-03-20 15:32:10+00:00,1,0,@umairansari205 hi
1373296046718193665,2021-03-20 15:31:06+00:00,0,0,"@BrijinderPathan @MontyPanesar @mipaltan @sachin_rt @KP24 @YUVSTRONG12 @virendersehwag @IrfanPathan @SrBachchan @BeingSalmanKhan @BCCI wow, come on to try https://t.co/GTza40FD0H with invite code: trump"
1373295801401761798,2021-03-20 15:30:08+00:00,0,0,@bhosaleshree @virendersehwag 😄
1373101059787288584,2021-03-20 02:36:18+00:00,0,0,@rod__________ open source not yet
1373097877304610820,2021-03-20 02:23:39+00:00,0,0,@rod__________ try https://t.co/lvta763aZf with invite code: trump
1372431340134563841,2021-03-18 06:15:04+00:00,0,0,@imsudhirboora @elonmusk mine Bee now free
1372313345848569856,2021-03-17 22:26:12+00:00,1,0,@SaaSWiz @Nigeria why?
1371731547296993283,2021-03-16 07:54:21+00:00,1,0,@cz_binance hi. let me support you from @india
1371598086703751168,2021-03-15 23:04:01+00:00,0,0,@Abhiman34139889 why?
1371597972383756290,2021-03-15 23:03:34+00:00,0,0,@Baby76845674 hi
1371597931967520769,2021-03-15 23:03:24+00:00,0,0,@Player1Rising @elonmusk hi.  No banning
1371447915122585603,2021-03-15 13:07:17+00:00,0,0,@EnvyPiquete No.  I don't ban. We are launching https://t.co/GTza40XdSf come on join us with invite code: trump
1371370076528541699,2021-03-15 07:57:59+00:00,0,0,@rananast @PMOIndia @rashtrapatibhvn why ban? just mine free Bee via https://t.co/GTza40XdSf with invite code: trump
1371311128526036997,2021-03-15 04:03:45+00:00,0,0,@cryptoandyapg @loomdart India needs more young innovative officers to lead.
1371309935498194949,2021-03-15 03:59:00+00:00,1,0,@BeingSalmanKhan @bindasbhidu @DishPatani @RandeepHooda @PDdancing @SKFilmsOfficial @ZeeStudios_ @SohailKhan @atulreellife @ReelLifeProdn @ZeeMusicCompany cool
1371309584711704576,2021-03-15 03:57:37+00:00,0,0,"@DjokerNole hi, take a look at https://t.co/lvta763aZf with invite code: trump pls."
1371309073249882112,2021-03-15 03:55:35+00:00,0,0,@FUMON__ @loomdart Trump is jobless now and starts mining Bee😜
1371307105248899074,2021-03-15 03:47:46+00:00,1,0,@CryptooIndia India should be more open to Crypto
1371306827283984390,2021-03-15 03:46:39+00:00,0,0,@loomdart try https://t.co/GTza40XdSf
1371306765296398341,2021-03-15 03:46:25+00:00,0,0,@loomdart hello
1371294595397558273,2021-03-15 02:58:03+00:00,0,0,@FUMON__ @loomdart welcome to mine https://t.co/GTza40XdSf with invite code: trump
1371294246309793792,2021-03-15 02:56:40+00:00,0,0,@ne0hex @FUMON__ @loomdart why? do you know how much https://t.co/lvta763aZf value? it is a real startup project
1371147493677748227,2021-03-14 17:13:31+00:00,0,0,@altruist___ @BCCI Win Bee by joining https://t.co/GTza40XdSf with invite code: trump
1371147327478525955,2021-03-14 17:12:52+00:00,0,0,@biren4 @T20 Win Bee by joining https://t.co/GTza40XdSf with invite code: trump
1369497920072904704,2021-03-10 03:58:42+00:00,0,0,@SShubhamGupta3 @rsprasad @Government what can I do?
1369488410025422850,2021-03-10 03:20:55+00:00,0,0,@ZarzarPe1 @TostevinM @DevjyotGhoshal how can I?
1369152773615284226,2021-03-09 05:07:13+00:00,4,1,@Beenetworkintl @narendramodi
1369144966304309249,2021-03-09 04:36:12+00:00,0,0,@crypto_goura @Beenetworkintl be patient. https://t.co/lvta763aZf just 4 months old😁
1369119093232603145,2021-03-09 02:53:23+00:00,1,0,@JonErlichman https://t.co/pgosTsoiQW adds $100 billion😁
1368749099382546432,2021-03-08 02:23:10+00:00,0,0,@CryptooIndia https://t.co/lvta763aZf is really crypto😁
1368347716967788547,2021-03-06 23:48:13+00:00,0,0,@justinsuntron how can you NFT twitter handle or domain name?😋
1368246527995482113,2021-03-06 17:06:07+00:00,0,0,@ConorOkus @jack https://t.co/AOcjhXPLG8
1368202751939801098,2021-03-06 14:12:10+00:00,0,0,@Kisanet97913175 @Russia @china @Genocide @mission_rf @JoeBiden @ChinaEmbAddis @XHNews @UN @AbiyAhmedAli @SudanPMHamdok @UNGeneva @EU_Commission why @ me👿
1368190568547966982,2021-03-06 13:23:45+00:00,0,0,@pksrivastava6 😁
1363284054917844994,2021-02-21 00:27:01+00:00,1,0,@mt_abhishek @pradologue https://t.co/yIN1uWJj4x🍔
1363065870289752065,2021-02-20 10:00:02+00:00,0,0,@DanKennett @England hi🍎
1363065663368159235,2021-02-20 09:59:13+00:00,0,0,@apjs_rahul @MrBeastYT hi🧡
1362990111273615360,2021-02-20 04:59:00+00:00,1,0,@anjifotograph @National @hyderabad @tankbund @telangana 😁
1362977508824551430,2021-02-20 04:08:55+00:00,0,0,@mukeshbhartiya 👿
1359339895345475584,2021-02-10 03:14:21+00:00,0,0,@Mohit86584765 @narendramodi hello
1359339841113059328,2021-02-10 03:14:08+00:00,0,0,@Manjitaah @MahuaMoitra @narendramodi @PMOIndia 😁
1359339765741416457,2021-02-10 03:13:50+00:00,0,0,@Shahnaw31044498 @NischalShetty @elonmusk why?😁
1358108966719422464,2021-02-06 17:43:04+00:00,0,0,@Paraspandey1996 @balajis @PMOIndia mine Bee via https://t.co/GTza40XdSf with invite code: trump
1346657478641999872,2021-01-06 03:18:57+00:00,0,0,@Beenetworkintl congrats
1324691058345668609,2020-11-06 12:32:14+00:00,0,0,@spectatorindex https://t.co/A3xHuYH6OB
1324690703679541250,2020-11-06 12:30:49+00:00,0,0,@spectatorindex https://t.co/H5Yx718Ayh
1324690681621745665,2020-11-06 12:30:44+00:00,0,0,@spectatorindex https://t.co/A5eSCUIZHc
1319639084885659649,2020-10-23 13:57:30+00:00,1,1,@theblaze fake poll🤣🤣🤣
1301805376178778112,2020-09-04 08:52:42+00:00,1,0,@RajRathod014 @narendramodi 1/5 of China
1301799982085754880,2020-09-04 08:31:16+00:00,0,0,"@SfsQtTlWVFiYHuT @Taihoku1895 @weiwuyou why @ me, get away😡"
1301524718760071168,2020-09-03 14:17:28+00:00,0,0,@oalzaabi hi
1300116296395190272,2020-08-30 17:00:54+00:00,0,0,@ankur_kaila @Russia me?
1282022038933106688,2020-07-11 18:40:47+00:00,0,0,@SrBachchan All prayers for you🙏🏻
1282021711446044673,2020-07-11 18:39:29+00:00,0,0,@Offical_Kangana @SrBachchan shit
1279639173255708672,2020-07-05 04:52:08+00:00,0,0,@Chandan_2906 @StyleListings for me?😁
1274027336380243968,2020-06-19 17:12:41+00:00,0,0,@dineshSharma266 @EconomicTimes 😲
1257109626669027328,2020-05-04 00:47:45+00:00,0,0,@Amjack__ @spectatorindex SB
1244294048707313665,2020-03-29 16:03:13+00:00,0,0,@rajeshsawhney 042
1243607447530393600,2020-03-27 18:34:55+00:00,0,0,@venkatananth Pls take a look at our pinned tweet. @india handle could be given free. Come and join to achieve the goal together
1243604135489851392,2020-03-27 18:21:45+00:00,1,0,@paavanshukla Pls take a look at our pinned tweet. @india handle could be given free. Come and join to achieve the goal together
1243604028413509632,2020-03-27 18:21:20+00:00,0,0,@tovikasbagri Pls take a look at our pinned tweet. @india handle could be given free. Come and join to achieve the goal together
1243603788755136512,2020-03-27 18:20:22+00:00,0,0,@edgymanus Pls take a look at our pinned tweet. @india handle could be given free. Come and join to achieve the goal together
1243603654277345280,2020-03-27 18:19:50+00:00,0,0,@skiy7 @Israel @TwitterIndia @Twitter @narendramodi @PMOIndia @SushmaSwaraj Pls take a look at our pinned tweet. @india handle could be given free. Come and join to achieve the goal together
1243603498232459264,2020-03-27 18:19:13+00:00,0,0,@moronhumor @shilpitewari Pls take a look at our pinned tweet. @india handle could be given free. Come and join to achieve the goal together
1243603162142892032,2020-03-27 18:17:53+00:00,0,0,@vinaykesari Pls take a look at our pinned tweet. @india handle could be given free. Come and join to achieve the goal together
1243602861717479425,2020-03-27 18:16:41+00:00,0,0,@respecthinduism Pls take a look at our pinned tweet. @india handle could be given free. Come and join to achieve the goal together
1243601550804582400,2020-03-27 18:11:29+00:00,0,0,@ShaktiAvasthy Pls take a look at our pinned tweet. @india handle could be given free. Come and join to achieve the goal together
1243601037719527424,2020-03-27 18:09:27+00:00,0,0,"@Divkris Hi, take a look at our pinned tweet."
1232383158298935296,2020-02-25 19:13:36+00:00,0,0,@PiCoreTeam Hi Pi Network. Hope you can come to India😁
1226045571523211264,2020-02-08 07:30:17+00:00,0,0,@__TCCP__ Hello😂
1226018954973335552,2020-02-08 05:44:31+00:00,0,0,@SepiaBose @hitRECordJoe @Kolkata Hi👀
1225984273984811008,2020-02-08 03:26:43+00:00,2,1,@aamir_khan @BeingSalmanKhan @iamsrk https://t.co/1vgf2R6vNG
1222551842099318786,2020-01-29 16:07:27+00:00,0,0,@nathanperrywake Did you receive a notification from a random member to come mine? The Core Team sent this message while debugging our notifications system. Your Pi and your account are safe! We temporarily took the app down during the surge of traffic caused...... https://t.co/7zC10UIrkG
1215299776733839360,2020-01-09 15:50:20+00:00,0,0,@mJbb7EiGRRdNAwk Pls check your account😁
1214857754784854016,2020-01-08 10:33:54+00:00,0,0,"@officialmcafee why not join Pi?😁
https://t.co/EC9CAUURUz"
1214853788059590656,2020-01-08 10:18:08+00:00,1,0,"@romzy4444 Wow, super cool😁"
1214825064807297025,2020-01-08 08:24:00+00:00,0,0,"@Creativ85162626 Estimated value for https://t.co/pgosTsoiQW is usd300,000"
1214574525163028485,2020-01-07 15:48:27+00:00,0,0,@Creativ85162626 It is costly. Selling https://t.co/pgosTsoiQW is doing contributions to the Pi project.
1190803775520309248,2019-11-03 01:31:58+00:00,3,0,"@spectatorindex Hong Kong is not a country, but a city of China"
1190803196739874816,2019-11-03 01:29:40+00:00,0,0,@i_m_sanafeer why not?
1175723885502722049,2019-09-22 10:49:52+00:00,0,0,"@TheOther420Guy you don't need to be on the phone, but you have to verify the number you register with Pi."
1175377482754609153,2019-09-21 11:53:24+00:00,0,0,@TheOther420Guy you need to remember the phone number input while you register.
1175377020466786304,2019-09-21 11:51:33+00:00,0,0,@TwbTGetrSmwJtnS you need to upgrade android to 5.0.above.
1142143963559649280,2019-06-21 18:55:15+00:00,4,0,@doc_comofficial @DDocasoul good job💪💪💪
1140810595165450240,2019-06-18 02:36:55+00:00,0,0,@rajeshsawhney it should be Shanghai
1132346978807926784,2019-05-25 18:05:32+00:00,1,0,@Bobchain_Crypto haha thank you Bobby🙌🙌🙌
1132103343050878976,2019-05-25 01:57:25+00:00,3,0,@doc_comofficial Henry is the fuel to push https://t.co/uz98WKovbA💪💪💪
1131959713581502464,2019-05-24 16:26:41+00:00,17,0,@CharlesNader @doc_comofficial @Univison2 wow something big will be happening💪💪💪
1123275489706037249,2019-04-30 17:18:40+00:00,4,1,@doc_comofficial @CharlesNader good job https://t.co/JRK46EvV0W
1116680992654102529,2019-04-12 12:34:30+00:00,7,1,@DDocasoul @doc_comofficial fantastic
1115479339313790976,2019-04-09 04:59:33+00:00,0,0,@zomatocare @swap6462522 @ZomatoIN why @ me?😴😴😴
1114818476495888384,2019-04-07 09:13:31+00:00,0,0,@narendramodi @RNTata2000 @AmbaniHu https://t.co/9KId7Y3CZp
1114347251583684608,2019-04-06 02:01:03+00:00,0,0,@suravikumar5 Guangzhou
1112408998467260417,2019-03-31 17:39:07+00:00,0,0,"@gan_chun hi can we cooperate,"
1111843194063519745,2019-03-30 04:10:49+00:00,3,0,@doc_comofficial good job
1107473807218884608,2019-03-18 02:48:26+00:00,0,0,@bwfmedia congrats to both
1045198665994784769,2018-09-27 06:29:15+00:00,0,0,@riteshagar hi🌞
1036664039860924416,2018-09-03 17:15:42+00:00,8,1,"i like here, don't you? https://t.co/sUPB0uetFM"
1002325794884972544,2018-05-31 23:07:46+00:00,0,0,"@officialmcafee @JSaneOfficial John, my idol, pls follow me."
958527589814972416,2018-01-31 02:29:20+00:00,0,0,"@VitalikButerin hi V God, pls follow me back. Thanks"
955972063872794624,2018-01-24 01:14:35+00:00,2,1,New VR Streaming Service: BitTorrent Meets Blockchain Meets YouTube Meets Twitch via @forbes https://t.co/aIvXrHXQO1
955824326720147456,2018-01-23 15:27:32+00:00,0,0,@officialmcafee pls follow me back. Thanks
955824222101692416,2018-01-23 15:27:07+00:00,0,0,"@officialmcafee John, how do you think about Theta Token?https://t.co/HmkzERFjST"
930590824903016449,2017-11-15 00:18:36+00:00,1,0,@mashable I like it. Where can we buy?
930378370264719361,2017-11-14 10:14:23+00:00,1,0,@sweden Congrats to Sweden
923470260371587072,2017-10-26 08:44:01+00:00,0,0,@SoftBank https://t.co/7HurefUo9s recommended to you!
920705774996869122,2017-10-18 17:38:57+00:00,13,1,Happy Diwali to all Indian! https://t.co/IrZTAsKABR
900623045882253312,2017-08-24 07:37:21+00:00,1,0,@kealth hi pls follow me
874333095826268166,2017-06-12 18:30:29+00:00,1,0,@KwokMiles p
874333089870356480,2017-06-12 18:30:27+00:00,1,0,@KwokMiles L
849508258800861184,2017-04-05 06:25:26+00:00,1,0,@anpei_hong 哪里！
818425458236628992,2017-01-09 11:53:29+00:00,20,1,"wow, it is a mark to remember for the 20000th followers! https://t.co/pvvxTkgz32"
787544920579985408,2016-10-16 06:45:15+00:00,17,3,great leaders https://t.co/EHSgPQ3hgm
769792876184231936,2016-08-28 07:04:58+00:00,11,1,CR7 https://t.co/VS2R3FGGoA
769070395400065024,2016-08-26 07:14:05+00:00,24,3,Nothing is impossible https://t.co/5aDkoOKiU5
759770152627998720,2016-07-31 15:18:14+00:00,3,0,@sambhavofficial RV for tourists
757453799879573504,2016-07-25 05:53:53+00:00,1,0,@_sachinbansal hello
757453214199480320,2016-07-25 05:51:33+00:00,0,0,@ananya_birla proud of you!
757451670527803392,2016-07-25 05:45:25+00:00,0,0,@kavinbm hi
757448137527140352,2016-07-25 05:31:23+00:00,0,0,@TheIshaAmbani hi
747571408075636736,2016-06-27 23:24:47+00:00,2,1,@sweden we are running a startup as we are Entrepreneurs
746272807596752896,2016-06-24 09:24:37+00:00,5,0,James you are the King! https://t.co/c8ojogXBd4
745590184830509056,2016-06-22 12:12:07+00:00,3,0,Congrats Jing James!@KingJames https://t.co/yICGFu8Cce
732989642702782464,2016-05-18 17:42:03+00:00,0,0,"@sundarpichai Dear Mr.Pichai, pls follow me back!"
731169270562979840,2016-05-13 17:08:33+00:00,0,0,"Google pumps in $300,000 in 6 Indian startups https://t.co/2mtvjKFncU #startup https://t.co/kriFpOcjfB"
721539491152928768,2016-04-17 03:23:14+00:00,4,0,Do you like football? https://t.co/wM69YlJoyn
718655973099970560,2016-04-09 04:25:10+00:00,2,1,Today it is a sunny day! https://t.co/CJ4naraNN5
680790902403678212,2015-12-26 16:42:54+00:00,6,1,Merry Christmas and Happy New Year! https://t.co/8GCHVcEeuu
679527283732910080,2015-12-23 05:01:44+00:00,2,0,"@FloydMayweather hi, Floyd!"
668835723450163200,2015-11-23 16:57:17+00:00,7,4,Beatlutiful scenes https://t.co/mKCPfBopUC
648636653066547200,2015-09-28 23:13:23+00:00,7,3,LinkedIn headquarter http://t.co/CEdgjLQuqT
646808949061058560,2015-09-23 22:10:45+00:00,4,1,San Francisco Golden Gate Bridge http://t.co/69qb2rrwYn
634752586948739072,2015-08-21 15:43:04+00:00,10,3,"A good story for us to be motivated. India is proud of you, Sandar! @sundarpichai http://t.co/rSGM1Zd82F"
633191500667596800,2015-08-17 08:19:52+00:00,1,1,"@sundarpichai hi, India is proud of you!"
625655250964381696,2015-07-27 13:13:30+00:00,11,2,wall street http://t.co/nFWzzW900K
618253002546225152,2015-07-07 02:59:37+00:00,2,0,@XHNews hello
613273411901636608,2015-06-23 09:12:30+00:00,2,0,"@aamir_khan hello, you are proud of India"
613269822646943744,2015-06-23 08:58:14+00:00,2,0,@_sachinbansal hello
609417956603371521,2015-06-12 17:52:17+00:00,2,0,"Good night, everybody!"
538877247596138497,2014-11-30 02:08:42+00:00,7,2,Good morning!
532032386653896704,2014-11-11 04:49:40+00:00,3,3,"@MukeshAmbaani hello, Mr.Mukesh Ambani!"
490717869882081280,2014-07-20 04:40:31+00:00,1,2,@radiomail Great countries China &amp;India!
490717703615676416,2014-07-20 04:39:52+00:00,0,0,@IndiaToday Great!
486804740039139329,2014-07-09 09:31:09+00:00,4,3,"hello, the world! http://t.co/34tAuhTLyd"
453331841039077376,2014-04-08 00:41:48+00:00,2,8,@ShadabAzmi Morning
453330515177644032,2014-04-08 00:36:31+00:00,7,12,horse http://t.co/Gx27XjjADz
317957132882419712,2013-03-30 11:11:02+00:00,5,2,Music Together http://t.co/dwIfICPrkj
285428912798961664,2012-12-30 16:55:30+00:00,1,2,"Fans to go up to 14,000!"
280720896128327681,2012-12-17 17:07:31+00:00,0,3,@SharikC you are proud of India.
278661254070038528,2012-12-12 00:43:14+00:00,4,0,@cocainebieber @justinbieber what is wrong with you?
270768419853459456,2012-11-20 05:59:56+00:00,0,0,"@rakesh01717 yes, I love my mother deeply."
269616435263844352,2012-11-17 01:42:22+00:00,1,0,"@Jackie4eternity sure, I will do my best. I love India very much."
268417172093665280,2012-11-13 18:16:55+00:00,1,3,Happy Diwali!
215362392220119041,2012-06-20 08:36:10+00:00,0,0,@AdityaNavale why? I love india also
213663755593203712,2012-06-15 16:06:23+00:00,0,0,@GauravSaha where did you find the site?
213663405792428033,2012-06-15 16:05:00+00:00,0,2,@puppuli but the ID is not for sell.
213662742664581123,2012-06-15 16:02:22+00:00,0,0,@puppuli what did you mean?
209501546369662976,2012-06-04 04:27:15+00:00,0,1,@iamsrksam u r shit
208391098941456385,2012-06-01 02:54:44+00:00,0,0,@Balochistan_B @un
207856919933763584,2012-05-30 15:32:06+00:00,0,1,@lokesh_kdr good evening! #
205327894564704258,2012-05-23 16:02:39+00:00,1,0,@kumarvikash22 here it is usd1.3 per litre for #93 petrol
945269953,2008-10-03 18:26:52+00:00,9,6,"hello, every one."
